"fin" "slice" "csa" "second_moment_min" "second_moment_max"
"Aligned_pair3_v" 20 0.267 0.005 0.007
"Aligned_pair3_v" 21 0.238 0.004 0.006
"Aligned_pair3_v" 22 0.238 0.004 0.006
"Aligned_pair3_v" 23 0.238 0.004 0.006
"Aligned_pair3_v" 24 0.246 0.005 0.005
"Aligned_pair3_v" 25 0.252 0.005 0.006
"Aligned_pair3_v" 26 0.264 0.005 0.006
"Aligned_pair3_v" 27 0.276 0.006 0.007
"Aligned_pair3_v" 28 0.267 0.006 0.007
"Aligned_pair3_v" 29 0.285 0.006 0.008
"Aligned_pair3_v" 30 0.267 0.005 0.008
"Aligned_pair3_v" 31 0.276 0.005 0.008
"Aligned_pair3_v" 32 0.287 0.005 0.009
"Aligned_pair3_v" 33 0.276 0.005 0.008
"Aligned_pair3_v" 34 0.27 0.005 0.008
"Aligned_pair3_v" 35 0.276 0.005 0.008
"Aligned_pair3_v" 36 0.282 0.005 0.009
"Aligned_pair3_v" 37 0.273 0.005 0.008
"Aligned_pair3_v" 38 0.299 0.005 0.01
"Aligned_pair3_v" 39 0.285 0.004 0.011
"Aligned_pair3_v" 40 0.282 0.004 0.01
"Aligned_pair3_v" 41 0.285 0.004 0.01
"Aligned_pair3_v" 42 0.285 0.004 0.01
"Aligned_pair3_v" 43 0.282 0.004 0.01
"Aligned_pair3_v" 44 0.282 0.004 0.01
"Aligned_pair3_v" 45 0.282 0.004 0.01
"Aligned_pair3_v" 46 0.282 0.004 0.01
"Aligned_pair3_v" 47 0.279 0.004 0.01
"Aligned_pair3_v" 48 0.285 0.004 0.011
"Aligned_pair3_v" 49 0.279 0.004 0.01
"Aligned_pair3_v" 50 0.276 0.004 0.01
"Aligned_pair3_v" 51 0.285 0.004 0.01
"Aligned_pair3_v" 52 0.282 0.005 0.01
"Aligned_pair3_v" 53 0.293 0.005 0.011
"Aligned_pair3_v" 54 0.285 0.005 0.01
"Aligned_pair3_v" 55 0.285 0.004 0.01
"Aligned_pair3_v" 56 0.282 0.005 0.009
"Aligned_pair3_v" 57 0.279 0.005 0.009
"Aligned_pair3_v" 58 0.276 0.005 0.009
"Aligned_pair3_v" 59 0.273 0.005 0.009
"Aligned_pair3_v" 60 0.273 0.005 0.009
"Aligned_pair3_v" 61 0.273 0.005 0.008
"Aligned_pair3_v" 62 0.255 0.004 0.008
"Aligned_pair3_v" 63 0.252 0.004 0.008
"Aligned_pair3_v" 64 0.27 0.005 0.008
"Aligned_pair3_v" 65 0.264 0.005 0.007
"Aligned_pair3_v" 66 0.267 0.005 0.007
"Aligned_pair3_v" 67 0.27 0.005 0.008
"Aligned_pair3_v" 68 0.258 0.004 0.007
"Aligned_pair3_v" 69 0.264 0.005 0.008
"Aligned_pair3_v" 70 0.261 0.004 0.008
"Aligned_pair3_v" 71 0.267 0.005 0.008
"Aligned_pair3_v" 72 0.267 0.005 0.008
"Aligned_pair3_v" 73 0.296 0.006 0.009
"Aligned_pair3_v" 74 0.285 0.005 0.008
"Aligned_pair3_v" 75 0.276 0.005 0.007
"Aligned_pair3_v" 76 0.296 0.007 0.008
"Aligned_pair3_v" 77 0.299 0.007 0.008
"Aligned_pair3_v" 78 0.305 0.007 0.009
"Aligned_pair3_v" 79 0.305 0.007 0.009
"Aligned_pair3_v" 80 0.296 0.007 0.008
"Aligned_pair3_v" 81 0.302 0.007 0.008
"Aligned_pair3_v" 82 0.302 0.007 0.008
"Aligned_pair3_v" 83 0.305 0.007 0.008
"Aligned_pair3_v" 84 0.317 0.007 0.009
"Aligned_pair3_v" 85 0.282 0.006 0.008
"Aligned_pair3_v" 86 0.279 0.005 0.008
"Aligned_pair3_v" 87 0.282 0.006 0.008
"Aligned_pair3_v" 88 0.282 0.006 0.008
"Aligned_pair3_v" 89 0.293 0.006 0.008
"Aligned_pair3_v" 90 0.287 0.006 0.007
"Aligned_pair3_v" 91 0.287 0.006 0.008
"Aligned_pair3_v" 92 0.287 0.006 0.008
"Aligned_pair3_v" 93 0.287 0.006 0.008
"Aligned_pair3_v" 94 0.282 0.006 0.008
"Aligned_pair3_v" 95 0.282 0.005 0.008
"Aligned_pair3_v" 96 0.287 0.006 0.008
"Aligned_pair3_v" 97 0.29 0.006 0.008
"Aligned_pair3_v" 98 0.287 0.006 0.008
"Aligned_pair3_v" 99 0.287 0.006 0.008
"Aligned_pair3_v" 100 0.287 0.006 0.008
"Aligned_pair3_v" 101 0.29 0.006 0.008
"Aligned_pair3_v" 102 0.282 0.006 0.007
"Aligned_pair3_v" 103 0.287 0.006 0.008
"Aligned_pair3_v" 104 0.287 0.006 0.008
"Aligned_pair3_v" 105 0.29 0.006 0.008
"Aligned_pair3_v" 106 0.285 0.006 0.008
"Aligned_pair3_v" 107 0.285 0.006 0.007
"Aligned_pair3_v" 108 0.287 0.006 0.008
"Aligned_pair3_v" 109 0.223 0.004 0.004
"Aligned_pair3_v" 110 0.232 0.004 0.005
"Aligned_pair3_v" 111 0.235 0.004 0.005
"Aligned_pair3_v" 112 0.229 0.004 0.005
"Aligned_pair3_v" 113 0.229 0.004 0.005
"Aligned_pair3_v" 114 0.229 0.004 0.005
"Aligned_pair3_v" 115 0.229 0.004 0.005
"Aligned_pair3_v" 116 0.232 0.004 0.005
"Aligned_pair3_v" 117 0.232 0.004 0.005
"Aligned_pair3_v" 118 0.232 0.004 0.005
"Aligned_pair3_v" 119 0.232 0.004 0.005
"Aligned_pair3_v" 120 0.235 0.004 0.005
"Aligned_pair3_v" 121 0.235 0.004 0.005
"Aligned_pair3_v" 122 0.229 0.004 0.005
"Aligned_pair3_v" 123 0.246 0.005 0.005
"Aligned_pair3_v" 124 0.246 0.005 0.005
"Aligned_pair3_v" 125 0.243 0.005 0.005
"Aligned_pair3_v" 126 0.246 0.005 0.005
"Aligned_pair3_v" 127 0.249 0.005 0.005
"Aligned_pair3_v" 128 0.249 0.005 0.006
"Aligned_pair3_v" 129 0.243 0.005 0.005
"Aligned_pair3_v" 130 0.246 0.005 0.005
"Aligned_pair2_v" 11 0.287 0.006 0.008
"Aligned_pair2_v" 12 0.314 0.007 0.009
"Aligned_pair2_v" 13 0.302 0.007 0.008
"Aligned_pair2_v" 14 0.285 0.006 0.007
"Aligned_pair2_v" 15 0.287 0.006 0.007
"Aligned_pair2_v" 16 0.285 0.006 0.008
"Aligned_pair2_v" 17 0.267 0.005 0.007
"Aligned_pair2_v" 18 0.287 0.006 0.008
"Aligned_pair2_v" 19 0.285 0.006 0.007
"Aligned_pair2_v" 20 0.282 0.006 0.007
"Aligned_pair2_v" 21 0.279 0.006 0.007
"Aligned_pair2_v" 22 0.246 0.005 0.005
"Aligned_pair2_v" 23 0.249 0.005 0.006
"Aligned_pair2_v" 24 0.255 0.005 0.006
"Aligned_pair2_v" 25 0.252 0.005 0.006
"Aligned_pair2_v" 26 0.258 0.005 0.006
"Aligned_pair2_v" 27 0.264 0.005 0.006
"Aligned_pair2_v" 28 0.264 0.005 0.006
"Aligned_pair2_v" 29 0.255 0.005 0.006
"Aligned_pair2_v" 30 0.243 0.004 0.006
"Aligned_pair2_v" 31 0.241 0.004 0.006
"Aligned_pair2_v" 32 0.246 0.004 0.006
"Aligned_pair2_v" 33 0.246 0.004 0.006
"Aligned_pair2_v" 34 0.246 0.004 0.006
"Aligned_pair2_v" 35 0.252 0.004 0.007
"Aligned_pair2_v" 36 0.258 0.004 0.007
"Aligned_pair2_v" 37 0.241 0.004 0.006
"Aligned_pair2_v" 38 0.241 0.004 0.006
"Aligned_pair2_v" 39 0.243 0.004 0.007
"Aligned_pair2_v" 40 0.243 0.004 0.007
"Aligned_pair2_v" 41 0.243 0.004 0.007
"Aligned_pair2_v" 42 0.243 0.004 0.007
"Aligned_pair2_v" 43 0.255 0.004 0.007
"Aligned_pair2_v" 44 0.252 0.004 0.007
"Aligned_pair2_v" 45 0.249 0.004 0.006
"Aligned_pair2_v" 46 0.282 0.005 0.008
"Aligned_pair2_v" 47 0.282 0.005 0.008
"Aligned_pair2_v" 48 0.279 0.005 0.008
"Aligned_pair2_v" 49 0.276 0.005 0.008
"Aligned_pair2_v" 50 0.279 0.005 0.009
"Aligned_pair2_v" 51 0.279 0.005 0.008
"Aligned_pair2_v" 52 0.282 0.005 0.009
"Aligned_pair2_v" 53 0.282 0.005 0.009
"Aligned_pair2_v" 54 0.282 0.005 0.009
"Aligned_pair2_v" 55 0.282 0.005 0.009
"Aligned_pair2_v" 56 0.27 0.004 0.009
"Aligned_pair2_v" 57 0.246 0.003 0.008
"Aligned_pair2_v" 58 0.249 0.003 0.008
"Aligned_pair2_v" 59 0.249 0.003 0.008
"Aligned_pair2_v" 60 0.249 0.003 0.008
"Aligned_pair2_v" 61 0.246 0.003 0.008
"Aligned_pair2_v" 62 0.252 0.003 0.008
"Aligned_pair2_v" 63 0.246 0.003 0.008
"Aligned_pair2_v" 64 0.241 0.003 0.007
"Aligned_pair2_v" 65 0.261 0.004 0.008
"Aligned_pair2_v" 66 0.255 0.004 0.007
"Aligned_pair2_v" 67 0.238 0.004 0.006
"Aligned_pair2_v" 68 0.243 0.004 0.007
"Aligned_pair2_v" 69 0.246 0.004 0.007
"Aligned_pair2_v" 70 0.246 0.004 0.007
"Aligned_pair2_v" 71 0.243 0.004 0.006
"Aligned_pair2_v" 72 0.223 0.003 0.005
"Aligned_pair2_v" 73 0.229 0.003 0.005
"Aligned_pair2_v" 74 0.223 0.003 0.005
"Aligned_pair2_v" 75 0.226 0.003 0.005
"Aligned_pair2_v" 76 0.229 0.004 0.005
"Aligned_pair2_v" 77 0.199 0.003 0.004
"Aligned_pair2_v" 78 0.194 0.003 0.004
"Aligned_pair2_v" 79 0.191 0.002 0.004
"Aligned_pair2_v" 80 0.191 0.002 0.004
"Aligned_pair2_v" 81 0.194 0.002 0.004
"Aligned_pair2_v" 82 0.197 0.003 0.004
"Aligned_pair2_v" 83 0.194 0.003 0.004
"Aligned_pair2_v" 84 0.197 0.003 0.004
"Aligned_pair2_v" 85 0.197 0.003 0.004
"Aligned_pair2_v" 86 0.229 0.004 0.005
"Aligned_pair2_v" 87 0.226 0.003 0.005
"Aligned_pair2_v" 88 0.235 0.004 0.005
"Aligned_pair2_v" 89 0.238 0.004 0.005
"Aligned_pair2_v" 90 0.238 0.004 0.005
"Aligned_pair2_v" 91 0.246 0.005 0.005
"Aligned_pair2_v" 92 0.249 0.005 0.005
"Aligned_pair2_v" 93 0.246 0.005 0.005
"Aligned_pair2_v" 94 0.249 0.005 0.005
"Aligned_pair2_v" 95 0.249 0.005 0.005
"Aligned_pair2_v" 96 0.264 0.006 0.006
"Aligned_pair2_v" 97 0.232 0.004 0.005
"Aligned_pair2_v" 98 0.232 0.004 0.005
"Aligned_pair2_v" 99 0.229 0.004 0.005
"Aligned_pair2_v" 100 0.229 0.004 0.005
"Aligned_pair2_v" 101 0.232 0.004 0.005
"Aligned_pair2_v" 102 0.232 0.004 0.005
"Aligned_pair2_v" 103 0.235 0.004 0.005
"Aligned_pair2_v" 104 0.238 0.004 0.005
"Aligned_pair2_v" 105 0.238 0.004 0.005
"Aligned_pair2_v" 106 0.261 0.005 0.006
"Aligned_pair2_v" 107 0.232 0.004 0.006
"Aligned_pair2_v" 108 0.235 0.004 0.006
"Aligned_pair2_v" 109 0.235 0.004 0.006
"Aligned_pair2_v" 110 0.235 0.004 0.006
"Aligned_pair2_v" 111 0.238 0.004 0.006
"Aligned_pair2_v" 112 0.243 0.004 0.006
"Aligned_pair2_v" 113 0.243 0.004 0.006
"Aligned_pair2_v" 114 0.241 0.004 0.006
"Aligned_pair2_v" 115 0.232 0.004 0.005
"Aligned_pair2_v" 116 0.238 0.004 0.005
"Aligned_pair2_v" 117 0.235 0.004 0.005
"Aligned_pair2_v" 118 0.238 0.004 0.006
"Aligned_pair2_v" 119 0.255 0.005 0.006
"Aligned_pair2_v" 120 0.255 0.005 0.006
"Aligned_pair2_v" 121 0.255 0.005 0.006
"Aligned_pair2_v" 122 0.252 0.005 0.006
"Aligned_pair2_v" 123 0.255 0.005 0.006
"Aligned_pair2_v" 124 0.255 0.005 0.006
"Aligned_pair2_v" 125 0.249 0.005 0.006
"Aligned_pair2_v" 126 0.252 0.005 0.006
"Aligned_pair2_v" 127 0.249 0.005 0.006
"Aligned_pair2_v" 128 0.255 0.005 0.006
"Aligned_pair2_v" 129 0.255 0.005 0.006
"Aligned_pair2_v" 130 0.255 0.005 0.006
"Aligned_pair2_v" 131 0.264 0.005 0.006
"Aligned_pair2_v" 132 0.276 0.006 0.007
