"fin" "slice" "csa" "second_moment_min" "second_moment_max"
"Aligned_ray2_d" 46 0.05 0.000162 0.000816
"Aligned_ray2_d" 47 0.047 0.000146 0.000758
"Aligned_ray2_d" 48 0.047 0.000138 0.000746
"Aligned_ray2_d" 49 0.044 0.000126 0.000671
"Aligned_ray2_d" 50 0.045 0.000128 0.000725
"Aligned_ray2_d" 51 0.047 0.000137 0.000738
"Aligned_ray2_d" 52 0.045 0.000131 0.000717
"Aligned_ray2_d" 53 0.045 0.000129 0.000697
"Aligned_ray2_d" 54 0.046 0.000136 0.000741
"Aligned_ray2_d" 55 0.047 0.000146 0.000738
"Aligned_ray2_d" 56 0.045 0.000136 0.000686
"Aligned_ray2_d" 57 0.046 0.000133 0.000723
"Aligned_ray2_d" 58 0.047 0.00015 0.000747
"Aligned_ray2_d" 59 0.049 0.000155 0.000764
"Aligned_ray2_d" 60 0.054 0.000188 0.000847
"Aligned_ray2_d" 61 0.06 0.000231 0.000908
"Aligned_ray2_d" 62 0.061 0.00025 0.000761
"Aligned_ray2_d" 63 0.059 0.00025 0.000589
"Aligned_ray2_d" 64 0.055 0.00022 0.00063
"Aligned_ray2_d" 65 0.058 0.000185 0.000789
"Aligned_ray2_d" 66 0.064 0.000244 0.000862
"Aligned_ray2_d" 67 0.057 2e-04 8e-04
"Aligned_ray2_d" 68 0.053 0.000185 0.000762
"Aligned_ray2_d" 69 0.05 0.000156 0.00078
"Aligned_ray2_d" 70 0.05 0.000161 0.000794
"Aligned_ray2_d" 71 0.052 0.000177 0.000816
"Aligned_ray2_d" 72 0.051 0.000174 0.000791
"Aligned_ray2_d" 73 0.051 0.00018 0.000795
"Aligned_ray2_d" 74 0.047 0.000141 0.000696
"Aligned_ray2_d" 75 0.046 0.000137 0.000662
"Aligned_ray2_d" 76 0.045 0.000127 0.000655
"Aligned_ray2_d" 77 0.045 0.000129 0.000651
"Aligned_ray2_d" 78 0.045 0.000135 0.000667
"Aligned_ray2_d" 79 0.048 0.000138 0.000714
"Aligned_ray2_d" 80 0.049 0.000147 0.000739
"Aligned_ray2_d" 81 0.048 0.000146 0.000731
"Aligned_ray2_d" 82 0.047 0.000153 0.000728
"Aligned_ray2_d" 83 0.047 0.000157 0.000732
"Aligned_ray2_d" 84 0.045 0.000134 0.000679
"Aligned_ray2_d" 85 0.045 0.000133 0.000668
"Aligned_ray2_d" 86 0.046 0.00014 0.000665
"Aligned_ray2_d" 87 0.044 0.000129 0.000625
"Aligned_ray2_d" 88 0.043 0.000124 0.000615
"Aligned_ray2_d" 89 0.044 0.000128 0.000623
"Aligned_ray2_d" 90 0.045 0.000131 0.000626
"Aligned_ray2_d" 91 0.044 0.000119 0.000615
"Aligned_ray2_d" 92 0.043 0.000119 0.000627
"Aligned_ray2_d" 93 0.043 0.000119 0.000618
"Aligned_ray2_d" 94 0.042 0.000114 0.000616
"Aligned_ray2_d" 95 0.042 0.000116 0.000586
"Aligned_ray2_d" 96 0.043 0.000132 0.000589
"Aligned_ray2_d" 97 0.042 0.000128 0.00055
"Aligned_ray2_d" 98 0.046 0.000161 0.000612
"Aligned_ray2_d" 99 0.049 0.000175 0.000638
"Aligned_ray2_d" 100 0.052 0.000184 0.000698
"Aligned_ray2_d" 101 0.054 0.00019 0.00071
"Aligned_ray2_d" 102 0.051 0.000191 0.000497
"Aligned_ray2_d" 103 0.052 0.000209 0.000535
"Aligned_ray2_d" 104 0.054 0.000209 0.000661
"Aligned_ray2_d" 105 0.055 0.000193 0.000695
"Aligned_ray2_d" 106 0.054 0.000188 0.000689
"Aligned_ray2_d" 107 0.053 0.000201 0.000659
"Aligned_ray2_d" 108 0.053 0.000217 0.000694
"Aligned_ray2_d" 109 0.05 0.000197 0.000637
"Aligned_ray2_d" 110 0.047 0.000172 0.00061
"Aligned_ray2_d" 111 0.042 0.000123 0.000555
"Aligned_ray2_d" 112 0.041 0.000113 0.000559
"Aligned_ray2_d" 113 0.041 0.000115 0.000565
"Aligned_ray2_d" 114 0.042 0.000114 0.000573
"Aligned_ray2_d" 115 0.044 0.000131 0.000618
"Aligned_ray2_d" 116 0.044 0.000138 0.000646
"Aligned_ray2_d" 117 0.043 0.000134 0.000599
"Aligned_ray2_d" 118 0.044 0.000132 0.000596
"Aligned_ray2_d" 119 0.043 0.000121 0.000577
"Aligned_ray2_d" 120 0.042 0.000113 0.000566
"Aligned_ray2_d" 121 0.042 0.00012 0.000578
"Aligned_ray2_d" 122 0.044 0.000123 0.000631
"Aligned_ray2_d" 123 0.045 0.000132 0.000631
"Aligned_ray2_d" 124 0.044 0.000136 0.000641
"Aligned_ray2_d" 125 0.046 0.000143 0.000704
"Aligned_ray2_d" 126 0.046 0.000132 0.000686
"Aligned_ray2_d" 127 0.043 0.000125 0.000631
"Aligned_ray2_d" 128 0.042 0.000118 0.000635
"Aligned_ray2_d" 129 0.04 0.000112 0.000564
"Aligned_ray2_d" 130 0.041 0.00012 0.00057
"Aligned_ray2_d" 131 0.043 0.000131 0.000604
"Aligned_ray2_d" 132 0.043 0.000133 0.000639
"Aligned_ray2_d" 133 0.043 0.000128 0.000639
"Aligned_ray2_d" 134 0.043 0.00012 0.000649
"Aligned_ray2_d" 135 0.042 0.000116 0.000632
"Aligned_ray2_d" 136 0.041 0.000112 0.00055
"Aligned_ray2_d" 137 0.041 0.000113 0.000502
"Aligned_ray2_d" 138 0.043 0.000119 0.000557
"Aligned_ray2_d" 139 0.046 0.00014 0.000609
"Aligned_ray2_d" 140 0.047 0.00015 0.000596
"Aligned_ray2_d" 141 0.05 0.000176 0.000508
"Aligned_ray2_d" 142 0.051 0.000187 0.000474
"Aligned_ray2_d" 143 0.049 0.00018 0.000517
"Aligned_ray2_d" 144 0.049 0.000153 0.000576
"Aligned_ray2_d" 145 0.052 0.000162 0.000605
"Aligned_ray2_d" 146 0.053 0.000186 0.000655
"Aligned_ray2_d" 147 0.05 0.000167 0.000618
"Aligned_ray2_d" 148 0.047 0.000155 0.000598
"Aligned_ray2_d" 149 0.045 0.000138 0.00059
"Aligned_ray2_d" 150 0.042 0.000125 0.000538
"Aligned_ray2_d" 151 0.04 0.000118 0.000495
"Aligned_ray2_d" 152 0.039 0.000107 0.000478
"Aligned_ray2_d" 153 0.039 0.000107 0.00048
"Aligned_ray2_d" 154 0.04 0.000104 0.000463
"Aligned_ray2_d" 155 0.038 0.000102 0.000433
"Aligned_ray2_d" 156 0.039 0.000101 0.000449
"Aligned_ray2_d" 157 0.039 0.000112 0.000474
"Aligned_ray2_d" 158 0.039 0.000112 0.000468
"Aligned_ray2_d" 159 0.04 0.000128 0.000491
"Aligned_ray2_d" 160 0.042 0.000133 0.000548
"Aligned_ray2_d" 161 0.043 0.000138 0.000538
"Aligned_ray2_d" 162 0.043 0.000129 0.000577
"Aligned_ray2_d" 163 0.04 0.000113 0.000537
"Aligned_ray2_d" 164 0.039 0.000101 0.000489
"Aligned_ray2_d" 165 0.04 0.000101 0.000498
"Aligned_ray2_d" 166 0.041 0.000109 0.000559
"Aligned_ray2_d" 167 0.041 0.000108 0.000543
"Aligned_ray2_d" 168 0.041 0.000106 0.00053
"Aligned_ray2_d" 169 0.042 0.000132 0.000564
"Aligned_ray2_d" 170 0.039 0.000113 0.000496
"Aligned_ray2_d" 171 0.04 0.000116 0.00049
"Aligned_ray2_d" 172 0.039 0.000115 0.00052
"Aligned_ray2_d" 173 0.04 0.00011 0.000534
"Aligned_ray2_d" 174 0.041 0.000115 0.000566
"Aligned_ray2_d" 175 0.043 0.000119 0.000573
"Aligned_ray2_d" 176 0.045 0.000132 0.000628
"Aligned_ray2_d" 177 0.046 0.000143 0.000682
"Aligned_ray2_d" 178 0.043 0.000121 0.000629
"Aligned_ray2_d" 179 0.041 0.000106 0.000569
"Aligned_ray2_d" 180 0.043 0.000117 0.000612
"Aligned_ray2_d" 181 0.044 0.000122 0.000544
"Aligned_ray2_d" 182 0.046 0.000137 0.000531
"Aligned_ray2_d" 183 0.048 0.000146 0.000523
"Aligned_ray2_d" 184 0.052 0.000187 0.000583
"Aligned_ray2_d" 185 0.051 0.00018 0.000614
"Aligned_ray2_d" 186 0.05 0.000153 0.000564
"Aligned_ray2_d" 187 0.047 0.000139 0.000543
"Aligned_ray2_d" 188 0.046 0.00015 0.000552
"Aligned_ray2_d" 189 0.044 0.000145 0.000545
"Aligned_ray2_d" 190 0.043 0.000141 0.000533
"Aligned_ray2_d" 191 0.043 0.000138 0.000543
"Aligned_ray2_d" 192 0.041 0.00013 5e-04
"Aligned_ray2_d" 193 0.041 0.000127 0.000526
"Aligned_ray2_d" 194 0.041 0.000126 0.000499
"Aligned_ray2_d" 195 0.041 0.000127 0.000491
"Aligned_ray2_d" 196 0.044 0.000151 0.00053
"Aligned_ray2_d" 197 0.04 0.000112 0.000493
"Aligned_ray2_d" 198 0.039 9.39e-05 0.00048
"Aligned_ray2_d" 199 0.039 1e-04 0.000498
"Aligned_ray2_d" 200 0.039 0.000102 0.000499
"Aligned_ray2_d" 201 0.041 0.000115 0.000522
"Aligned_ray2_d" 202 0.043 0.000123 0.000583
"Aligned_ray2_d" 203 0.045 0.000146 0.000606
"Aligned_ray2_d" 204 0.047 0.000175 0.000652
"Aligned_ray2_d" 205 0.047 0.000167 0.000675
"Aligned_ray2_d" 206 0.044 0.00014 0.000627
"Aligned_ray2_d" 207 0.042 0.000121 6e-04
"Aligned_ray2_d" 208 0.043 0.000134 0.000627
"Aligned_ray2_d" 209 0.044 0.000142 0.000659
"Aligned_ray2_d" 210 0.044 0.000139 0.00061
"Aligned_ray2_d" 211 0.044 0.000135 0.000606
"Aligned_ray2_d" 212 0.041 0.000111 0.000559
"Aligned_ray2_d" 213 0.042 0.000119 0.000605
"Aligned_ray2_d" 214 0.042 0.000116 0.00062
"Aligned_ray2_d" 215 0.042 0.000125 0.000619
"Aligned_ray2_d" 216 0.042 0.000131 0.000622
"Aligned_ray2_d" 217 0.044 0.000143 0.000607
"Aligned_ray2_d" 218 0.045 0.000168 0.000613
"Aligned_ray2_d" 219 0.048 0.000203 0.000624
"Aligned_ray2_d" 220 0.049 0.000216 0.00057
"Aligned_ray2_d" 221 0.053 0.000235 0.000595
"Aligned_ray2_d" 222 0.059 0.000254 0.000735
"Aligned_ray2_d" 223 0.057 0.000224 0.000717
"Aligned_ray2_d" 224 0.054 0.000202 0.000719
"Aligned_ray2_d" 225 0.053 0.000192 0.00059
"Aligned_ray2_d" 226 0.055 0.000216 0.000654
"Aligned_ray2_d" 227 0.053 0.000217 0.000709
"Aligned_ray2_d" 228 0.05 0.000208 0.00065
"Aligned_ray2_d" 229 0.049 0.000223 0.000571
"Aligned_ray2_d" 230 0.048 0.000213 0.000578
"Aligned_ray2_d" 231 0.043 0.000151 0.000524
"Aligned_ray2_d" 232 0.04 0.000118 5e-04
"Aligned_ray2_d" 233 0.038 0.000113 0.00048
"Aligned_ray2_d" 234 0.037 0.000111 0.000468
"Aligned_ray2_d" 235 0.039 0.000116 0.000481
"Aligned_ray2_v" 18 0.045 0.000109 0.000753
"Aligned_ray2_v" 19 0.045 0.000113 0.000715
"Aligned_ray2_v" 20 0.047 0.000125 0.000762
"Aligned_ray2_v" 21 0.045 0.000113 0.000734
"Aligned_ray2_v" 22 0.042 0.000101 0.000651
"Aligned_ray2_v" 23 0.043 9.93e-05 0.000651
"Aligned_ray2_v" 24 0.043 0.000101 0.000644
"Aligned_ray2_v" 25 0.041 9e-05 0.000591
"Aligned_ray2_v" 26 0.042 9.1e-05 0.000631
"Aligned_ray2_v" 27 0.042 9.91e-05 0.000675
"Aligned_ray2_v" 28 0.043 0.000107 0.000691
"Aligned_ray2_v" 29 0.042 9.98e-05 0.000657
"Aligned_ray2_v" 30 0.042 0.000104 0.000654
"Aligned_ray2_v" 31 0.041 9.48e-05 0.000651
"Aligned_ray2_v" 32 0.042 9.52e-05 0.000656
"Aligned_ray2_v" 33 0.04 9.81e-05 0.000621
"Aligned_ray2_v" 34 0.041 9.66e-05 0.000623
"Aligned_ray2_v" 35 0.044 0.000109 0.000683
"Aligned_ray2_v" 36 0.044 0.00011 0.000658
"Aligned_ray2_v" 37 0.045 0.000122 0.000675
"Aligned_ray2_v" 38 0.045 0.000117 0.00064
"Aligned_ray2_v" 39 0.046 0.000118 0.000665
"Aligned_ray2_v" 40 0.05 0.000135 0.000724
"Aligned_ray2_v" 41 0.054 0.000172 0.00073
"Aligned_ray2_v" 42 0.06 0.000199 0.000807
"Aligned_ray2_v" 43 0.06 0.000188 0.000789
"Aligned_ray2_v" 44 0.059 0.000179 0.000757
"Aligned_ray2_v" 45 0.058 0.00019 0.000741
"Aligned_ray2_v" 46 0.054 0.000158 0.000716
"Aligned_ray2_v" 47 0.05 0.000146 0.000648
"Aligned_ray2_v" 48 0.048 0.000147 0.00066
"Aligned_ray2_v" 49 0.048 0.000135 0.000694
"Aligned_ray2_v" 50 0.047 0.000126 0.000694
"Aligned_ray2_v" 51 0.046 0.000119 0.000678
"Aligned_ray2_v" 52 0.046 0.000108 0.000683
"Aligned_ray2_v" 53 0.046 0.000112 0.000689
"Aligned_ray2_v" 54 0.047 0.000118 0.000736
"Aligned_ray2_v" 55 0.046 0.00012 0.00072
"Aligned_ray2_v" 56 0.042 0.000102 0.000647
"Aligned_ray2_v" 57 0.045 0.00012 0.000662
"Aligned_ray2_v" 58 0.044 0.000118 0.000659
"Aligned_ray2_v" 59 0.043 0.000106 0.000633
"Aligned_ray2_v" 60 0.045 0.000118 0.000673
"Aligned_ray2_v" 61 0.044 0.000114 0.000626
"Aligned_ray2_v" 62 0.044 0.000112 0.000652
"Aligned_ray2_v" 63 0.046 0.000116 0.000666
"Aligned_ray2_v" 64 0.045 0.000117 0.000645
"Aligned_ray2_v" 65 0.045 0.000122 0.000648
"Aligned_ray2_v" 66 0.047 0.000132 0.000646
"Aligned_ray2_v" 67 0.046 0.000134 0.000656
"Aligned_ray2_v" 68 0.046 0.000126 0.000678
"Aligned_ray2_v" 69 0.043 0.00011 0.000583
"Aligned_ray2_v" 70 0.044 0.000116 0.000604
"Aligned_ray2_v" 71 0.042 0.000108 0.000578
"Aligned_ray2_v" 72 0.041 0.000104 0.000573
"Aligned_ray2_v" 73 0.043 0.00011 0.000596
"Aligned_ray2_v" 74 0.044 0.000119 0.000643
"Aligned_ray2_v" 75 0.043 0.000112 0.000616
"Aligned_ray2_v" 76 0.045 0.000131 0.000623
"Aligned_ray2_v" 77 0.044 0.000117 0.000625
"Aligned_ray2_v" 78 0.043 0.000113 0.000613
"Aligned_ray2_v" 79 0.045 0.000122 0.000625
"Aligned_ray2_v" 80 0.045 0.000128 0.000631
"Aligned_ray2_v" 81 0.048 0.000143 0.000665
"Aligned_ray2_v" 82 0.053 0.000165 0.00074
"Aligned_ray2_v" 83 0.057 0.000179 0.000763
"Aligned_ray2_v" 84 0.055 0.000162 0.000682
"Aligned_ray2_v" 85 0.05 0.000136 0.000584
"Aligned_ray2_v" 86 0.052 0.000162 0.000525
"Aligned_ray2_v" 87 0.058 0.000187 0.000676
"Aligned_ray2_v" 88 0.058 0.000184 0.000725
"Aligned_ray2_v" 89 0.054 0.000161 0.000723
"Aligned_ray2_v" 90 0.051 0.000146 0.000673
"Aligned_ray2_v" 91 0.048 0.000133 0.000641
"Aligned_ray2_v" 92 0.047 0.000128 0.000623
"Aligned_ray2_v" 93 0.048 0.000123 0.000676
"Aligned_ray2_v" 94 0.05 0.000136 0.000725
"Aligned_ray2_v" 95 0.049 0.000141 0.00071
"Aligned_ray2_v" 96 0.05 0.000142 0.000723
"Aligned_ray2_v" 97 0.045 0.000117 0.000647
"Aligned_ray2_v" 98 0.043 0.000107 0.000624
"Aligned_ray2_v" 99 0.044 0.000107 0.000636
"Aligned_ray2_v" 100 0.043 0.000102 0.000624
"Aligned_ray2_v" 101 0.043 0.000104 0.000616
"Aligned_ray2_v" 102 0.045 0.000108 0.000604
"Aligned_ray2_v" 103 0.046 0.000126 0.000665
"Aligned_ray2_v" 104 0.046 0.000122 0.000668
"Aligned_ray2_v" 105 0.047 0.000121 0.000696
"Aligned_ray2_v" 106 0.042 0.000102 0.000552
"Aligned_ray2_v" 107 0.041 9.83e-05 0.000568
"Aligned_ray2_v" 108 0.042 0.000103 0.000569
"Aligned_ray2_v" 109 0.041 9.71e-05 0.000583
"Aligned_ray2_v" 110 0.043 0.000109 0.000581
"Aligned_ray2_v" 111 0.044 0.000117 0.000596
"Aligned_ray2_v" 112 0.042 0.000112 0.000568
"Aligned_ray2_v" 113 0.042 1e-04 0.000553
"Aligned_ray2_v" 114 0.04 9.28e-05 0.000522
"Aligned_ray2_v" 115 0.042 0.000113 0.000576
"Aligned_ray2_v" 116 0.042 0.000111 0.000561
"Aligned_ray2_v" 117 0.041 0.000104 0.000553
"Aligned_ray2_v" 118 0.041 0.000107 0.000551
"Aligned_ray2_v" 119 0.044 0.000114 0.000603
"Aligned_ray2_v" 120 0.043 0.000115 0.000575
"Aligned_ray2_v" 121 0.043 0.00012 0.000565
"Aligned_ray2_v" 122 0.044 0.000133 0.000585
"Aligned_ray2_v" 123 0.044 0.000129 0.000579
"Aligned_ray2_v" 124 0.044 0.000124 0.000584
"Aligned_ray2_v" 125 0.045 0.000132 0.00062
"Aligned_ray2_v" 126 0.045 0.000123 0.000612
"Aligned_ray2_v" 127 0.046 0.000128 0.000591
"Aligned_ray2_v" 128 0.049 0.000141 0.000634
"Aligned_ray2_v" 129 0.051 0.000161 0.000613
"Aligned_ray2_v" 130 0.058 0.000199 0.000681
"Aligned_ray2_v" 131 0.057 2e-04 0.00059
"Aligned_ray2_v" 132 0.052 0.000173 0.000539
"Aligned_ray2_v" 133 0.052 0.000151 0.000606
"Aligned_ray2_v" 134 0.054 0.000157 0.000628
"Aligned_ray2_v" 135 0.055 0.000174 0.000645
"Aligned_ray2_v" 136 0.052 0.000158 0.000654
"Aligned_ray2_v" 137 0.051 0.000173 0.000658
"Aligned_ray2_v" 138 0.049 0.000156 0.000671
"Aligned_ray2_v" 139 0.047 0.000142 0.000619
"Aligned_ray2_v" 140 0.042 0.000117 0.000526
"Aligned_ray2_v" 141 0.042 0.000117 0.000491
"Aligned_ray2_v" 142 0.043 0.000127 0.000515
"Aligned_ray2_v" 143 0.044 0.000149 0.000549
"Aligned_ray2_v" 144 0.045 0.000148 0.000602
"Aligned_ray2_v" 145 0.044 0.000134 0.000554
"Aligned_ray2_v" 146 0.043 0.000122 0.000546
"Aligned_ray2_v" 147 0.042 0.000117 0.000521
"Aligned_ray2_v" 148 0.041 0.00012 0.00048
"Aligned_ray2_v" 149 0.04 0.000114 0.000459
"Aligned_ray2_v" 150 0.041 0.000118 0.000482
"Aligned_ray2_v" 151 0.039 0.000103 0.000441
"Aligned_ray2_v" 152 0.042 0.000119 0.000503
"Aligned_ray2_v" 153 0.043 0.000127 0.000513
"Aligned_ray2_v" 154 0.043 0.000128 0.000532
"Aligned_ray2_v" 155 0.042 0.000115 0.00048
"Aligned_ray2_v" 156 0.04 0.00011 0.000473
"Aligned_ray2_v" 157 0.041 0.000113 0.000461
"Aligned_ray2_v" 158 0.039 0.000108 0.000434
"Aligned_ray2_v" 159 0.038 0.000109 0.000424
"Aligned_ray2_v" 160 0.038 0.000115 0.000434
"Aligned_ray2_v" 161 0.039 0.000104 0.000462
"Aligned_ray2_v" 162 0.039 0.000117 0.000485
"Aligned_ray2_v" 163 0.04 0.000123 0.000466
"Aligned_ray2_v" 164 0.042 0.000126 0.000493
"Aligned_ray2_v" 165 0.038 9.57e-05 0.000454
"Aligned_ray2_v" 166 0.037 8.5e-05 0.000426
"Aligned_ray2_v" 167 0.036 7.87e-05 0.000395
"Aligned_ray2_v" 168 0.036 7.92e-05 0.000409
"Aligned_ray2_v" 169 0.039 9.11e-05 0.000452
"Aligned_ray2_v" 170 0.038 8.84e-05 0.000447
"Aligned_ray2_v" 171 0.04 0.000105 0.000477
"Aligned_ray2_v" 172 0.044 0.000113 0.000527
"Aligned_ray2_v" 173 0.044 0.000124 0.000551
"Aligned_ray2_v" 174 0.045 0.000131 0.00055
"Aligned_ray2_v" 175 0.045 0.000126 0.000501
"Aligned_ray2_v" 176 0.045 0.000121 0.000426
"Aligned_ray2_v" 177 0.048 0.000135 0.000465
"Aligned_ray2_v" 178 0.051 0.000144 0.000544
"Aligned_ray2_v" 179 0.05 0.000137 0.000542
"Aligned_ray2_v" 180 0.049 0.000124 0.00051
"Aligned_ray2_v" 181 0.05 0.000126 0.000548
"Aligned_ray2_v" 182 0.047 0.000124 0.000558
"Aligned_ray2_v" 183 0.044 0.000108 0.000526
"Aligned_ray2_v" 184 0.041 0.000101 0.000497
"Aligned_ray2_v" 185 0.042 9.78e-05 0.00054
"Aligned_ray2_v" 186 0.041 8.83e-05 0.000505
"Aligned_ray2_v" 187 0.039 7.8e-05 0.000491
"Aligned_ray2_v" 188 0.037 7.27e-05 0.000478
"Aligned_ray2_v" 189 0.036 7.14e-05 0.000472
"Aligned_ray2_v" 190 0.035 6.65e-05 0.000448
"Aligned_ray2_v" 191 0.036 7.58e-05 0.000458
"Aligned_ray2_v" 192 0.036 7.81e-05 0.000459
"Aligned_ray2_v" 193 0.037 8.37e-05 0.000491
"Aligned_ray2_v" 194 0.036 7.86e-05 0.000471
"Aligned_ray2_v" 195 0.038 8.9e-05 0.000486
"Aligned_ray2_v" 196 0.039 9.04e-05 0.000495
"Aligned_ray2_v" 197 0.038 8.9e-05 0.000505
"Aligned_ray2_v" 198 0.037 7.81e-05 0.000466
"Aligned_ray2_v" 199 0.037 6.9e-05 0.000467
"Aligned_ray2_v" 200 0.035 6.91e-05 0.000427
"Aligned_ray2_v" 201 0.037 7.26e-05 0.000468
"Aligned_ray2_v" 202 0.037 6.87e-05 0.000474
"Aligned_ray2_v" 203 0.036 6.26e-05 0.000475
"Aligned_ray2_v" 204 0.038 6.86e-05 0.000504
"Aligned_ray2_v" 205 0.036 6.5e-05 0.000485
"Aligned_ray2_v" 206 0.036 6.39e-05 0.000484
"Aligned_ray2_v" 207 0.039 7.69e-05 0.00053
"Aligned_ray2_v" 208 0.039 8.15e-05 0.000517
"Aligned_ray2_v" 209 0.04 8.18e-05 0.000556
"Aligned_ray2_v" 210 0.038 6.87e-05 0.000524
"Aligned_ray2_v" 211 0.038 6.67e-05 0.00052
"Aligned_ray2_v" 212 0.04 7.15e-05 0.000565
"Aligned_ray2_v" 213 0.039 6.26e-05 0.000536
"Aligned_ray2_v" 214 0.04 6.86e-05 0.000558
"Aligned_ray2_v" 215 0.042 8.41e-05 0.000588
"Aligned_ray2_v" 216 0.046 0.000101 0.000617
"Aligned_ray2_v" 217 0.047 0.000115 0.000603
"Aligned_ray2_v" 218 0.051 0.00011 0.00066
"Aligned_ray2_v" 219 0.049 9.85e-05 0.000614
"Aligned_ray2_v" 220 0.048 8.99e-05 0.000632
"Aligned_ray2_v" 221 0.05 9.56e-05 0.00068
"Aligned_ray2_v" 222 0.049 9.56e-05 0.000659
"Aligned_ray2_v" 223 0.048 9.03e-05 0.000665
"Aligned_ray2_v" 224 0.045 8.04e-05 0.000614
"Aligned_ray2_v" 225 0.041 7.42e-05 0.00055
"Aligned_ray2_v" 226 0.041 7.55e-05 0.000579
"Aligned_ray2_v" 227 0.039 7.32e-05 0.000525
"Aligned_ray2_v" 228 0.04 7.65e-05 0.000543
"Aligned_ray2_v" 229 0.041 8.62e-05 0.000577
"Aligned_ray2_v" 230 0.041 8.44e-05 0.000585
"Aligned_ray2_v" 231 0.038 6.79e-05 0.000521
"Aligned_ray2_v" 232 0.038 6.7e-05 0.000517
"Aligned_ray2_v" 233 0.036 5.7e-05 0.000488
"Aligned_ray2_v" 234 0.037 6.21e-05 0.000499
"Aligned_ray2_v" 235 0.036 5.84e-05 0.000489
"Aligned_ray2_v" 236 0.035 5.56e-05 0.00046
"Aligned_ray3_d" 17 0.05 0.000149 0.00077
"Aligned_ray3_d" 18 0.051 0.000148 0.000831
"Aligned_ray3_d" 19 0.051 0.000138 0.00092
"Aligned_ray3_d" 20 0.052 0.000145 0.000978
"Aligned_ray3_d" 21 0.049 0.000132 0.000864
"Aligned_ray3_d" 22 0.048 0.000128 0.000759
"Aligned_ray3_d" 23 0.044 0.000107 0.000669
"Aligned_ray3_d" 24 0.043 0.000102 0.000657
"Aligned_ray3_d" 25 0.042 0.000102 0.000646
"Aligned_ray3_d" 26 0.042 9.73e-05 0.000625
"Aligned_ray3_d" 27 0.041 9.57e-05 0.000634
"Aligned_ray3_d" 28 0.042 9.86e-05 0.000656
"Aligned_ray3_d" 29 0.041 9.28e-05 0.000668
"Aligned_ray3_d" 30 0.042 9.04e-05 0.000716
"Aligned_ray3_d" 31 0.045 0.000122 0.000725
"Aligned_ray3_d" 32 0.045 0.00012 0.00073
"Aligned_ray3_d" 33 0.047 0.000121 0.000725
"Aligned_ray3_d" 34 0.048 0.000147 0.00079
"Aligned_ray3_d" 35 0.048 0.000137 0.000827
"Aligned_ray3_d" 36 0.047 0.000129 0.000813
"Aligned_ray3_d" 37 0.043 0.000104 0.000716
"Aligned_ray3_d" 38 0.043 0.000101 0.000697
"Aligned_ray3_d" 39 0.043 1e-04 0.000651
"Aligned_ray3_d" 40 0.044 0.000114 0.000685
"Aligned_ray3_d" 41 0.047 0.000133 0.00073
"Aligned_ray3_d" 42 0.048 0.000144 0.000792
"Aligned_ray3_d" 43 0.05 0.000146 0.000861
"Aligned_ray3_d" 44 0.05 0.00015 0.000875
"Aligned_ray3_d" 45 0.05 0.000142 0.000879
"Aligned_ray3_d" 46 0.046 0.000122 0.000725
"Aligned_ray3_d" 47 0.044 0.000114 0.000658
"Aligned_ray3_d" 48 0.043 0.000118 0.000624
"Aligned_ray3_d" 49 0.043 0.000117 0.000622
"Aligned_ray3_d" 50 0.044 0.000118 0.000591
"Aligned_ray3_d" 51 0.043 0.000126 6e-04
"Aligned_ray3_d" 52 0.043 0.000126 0.000599
"Aligned_ray3_d" 53 0.043 0.000121 0.000618
"Aligned_ray3_d" 54 0.045 0.000132 0.000647
"Aligned_ray3_d" 55 0.045 0.000144 0.000648
"Aligned_ray3_d" 56 0.046 0.000145 0.000652
"Aligned_ray3_d" 57 0.049 0.00016 0.000749
"Aligned_ray3_d" 58 0.051 0.000185 0.000752
"Aligned_ray3_d" 59 0.052 0.000187 0.000691
"Aligned_ray3_d" 60 0.054 0.000205 0.000634
"Aligned_ray3_d" 61 0.053 0.000221 0.000525
"Aligned_ray3_d" 62 0.057 0.000239 0.000623
"Aligned_ray3_d" 63 0.051 0.000182 0.000615
"Aligned_ray3_d" 64 0.055 0.000186 0.000673
"Aligned_ray3_d" 65 0.057 0.000227 0.000722
"Aligned_ray3_d" 66 0.054 0.000207 0.000706
"Aligned_ray3_d" 67 0.052 0.000195 0.00074
"Aligned_ray3_d" 68 0.053 0.000201 0.000776
"Aligned_ray3_d" 69 0.049 0.00017 0.000698
"Aligned_ray3_d" 70 0.043 0.000137 0.000512
"Aligned_ray3_d" 71 0.042 0.00013 0.000562
"Aligned_ray3_d" 72 0.041 0.000137 0.000545
"Aligned_ray3_d" 73 0.042 0.000144 0.000572
"Aligned_ray3_d" 74 0.042 0.000135 0.000551
"Aligned_ray3_d" 75 0.042 0.000136 0.000513
"Aligned_ray3_d" 76 0.043 0.000136 0.000574
"Aligned_ray3_d" 77 0.044 0.000146 0.000619
"Aligned_ray3_d" 78 0.05 0.000179 0.000703
"Aligned_ray3_d" 79 0.05 0.000169 0.000684
"Aligned_ray3_d" 80 0.044 0.000145 0.000568
"Aligned_ray3_d" 81 0.042 0.000126 0.000554
"Aligned_ray3_d" 82 0.042 0.000119 0.000545
"Aligned_ray3_d" 83 0.041 0.000121 0.000505
